SBS-1 Log from KAMPENHOUT for 08/03/2015. Times are LOCAL.
Author skystef
Created by Active Display Lite v1.64.0.30

Code   CallSign Reg      ICAO FAlt  LAlt  Date/Time (dd/mm/yyyy)
406B91 EZY53TR  G-EZWY   A320 25500 35000 08/03/2015 18:38:50
4CA357 NAX2515  EI-FHG   B738 38025 27000 08/03/2015 18:38:50
45AC2C SAS1560  OY-KAL   A320 32375 35000 08/03/2015 18:39:07
400867 TCX7523  G-DHJH   A321 34000 22875 08/03/2015 18:39:16
4402CC VJS651N  OE-ILY   CRJ2 36000 29250 08/03/2015 18:39:32
484EE5 TRA6003  PH-HSE   B738 8600  36650 08/03/2015 18:40:17
400936 BAW60G   G-EUOA   A319 32175 37050 08/03/2015 18:40:37
400934 BAW767   G-EUPX   A319 38000 34775 08/03/2015 18:40:37
4CA739 RYR32RW  EI-EBP   B738 34300 37000 08/03/2015 18:40:42
405634 EZY58FA  G-EZDE   A319 8325  30050 08/03/2015 18:41:13
44016B AUA355D  OE-LDG   A319 11500 0     08/03/2015 18:41:26
495146 TAP624   CS-TJF   A321 17925 0     08/03/2015 18:41:39
478351 SAS811   LN-RPO   B738 38000 34550 08/03/2015 18:41:40
392AE0 AFR1582  F-GKXA   A320 33100 33600 08/03/2015 18:41:56
3C4863 -------- D-ABCC   A321 36000 36000 08/03/2015 18:42:08
45D963 VKG3824  OY-VKC   A321 36000 36975 08/03/2015 18:42:14
8960ED UAE9     A6-EDL   A388 40000 33025 08/03/2015 18:42:15
4A0826 BMS124   YR-BAF   B733 450   32975 08/03/2015 18:42:49
3D25A3 DEMMT    D-EMMT   C172 1300  300   08/03/2015 18:42:50
3C5EFA GWI7E    D-AGWZ   A319 24625 29125 08/03/2015 18:43:11
44033D GAC730J  OE-FFB   C510 36000 35000 08/03/2015 18:43:37
4951CE TAP661W  CS-TNN   A320 9325  34925 08/03/2015 18:43:40
342582 VLG1898  EC-KDT   A320 30000 25150 08/03/2015 18:43:59
3C5EF3 GWI7460  D-AGWS   A319 38000 31400 08/03/2015 18:44:03
3444D1 VLG1846  EC-MBE   A320 31975 31975 08/03/2015 18:44:18
4CA6A9 RYR22BX  EI-DYV   B738 29750 33000 08/03/2015 18:44:18
4CA7DD AZA165   EI-DTI   A320 275   19900 08/03/2015 18:44:26
A92A68 N69WY    N69WY    R44  300   200   08/03/2015 18:44:39
406446 EZY58NK  G-EZGI   A319 25850 29725 08/03/2015 18:44:42
760918 PIA788   AP-BHX   B772 28950 37000 08/03/2015 18:44:54
440667 AUA417C  OE-LBK   A320 23900 22775 08/03/2015 18:44:56
4843C6 KLM74N   PH-WXD   F70  27975 6000  08/03/2015 18:45:43
4CA8E8 RYR70DM  EI-ENW   B738 21825 -50   08/03/2015 18:45:47
48418A KLM1694  PH-BXO   B739 32425 8700  08/03/2015 18:45:48
400877 -------- G-EUPG   A319 37850 27975 08/03/2015 18:45:57
4619C7 JTG766A  OH-JTV   B737 38975 38975 08/03/2015 18:46:02
4CAA7B AZA154   EI-RDL   E170 14650 0     08/03/2015 18:46:06
4492E6 BEL4CP   OO-DWF   RJ1H 275   28575 08/03/2015 18:46:32
89617F UAE25    A6-EGG   B77W 36000 36000 08/03/2015 18:46:33
896121 UAE37    A6-ECZ   B77W 36000 36000 08/03/2015 18:46:51
400A0E BAW955L  G-EUUO   A320 31975 30000 08/03/2015 18:47:28
40612C EZY34WB  G-EZFJ   A319 38000 37975 08/03/2015 18:47:34
44006D AUA455W  OE-LBF   A321 33975 29375 08/03/2015 18:47:59
440785 SPG183   OE-GDP   E55P 225   19350 08/03/2015 18:48:09
3C66AB -------- D-AIUK   A320 32525 31975 08/03/2015 18:48:40
868E7C -------- JA777A   B77W 29550 26525 08/03/2015 18:49:00
4CA687 -------- EI-RJH   RJ85 33000 33000 08/03/2015 18:49:09
3991E3 -------- F-HEPD   A320 30250 30300 08/03/2015 18:49:18
0200F8 RAM844X  CN-RGJ   B738 20775 -50   08/03/2015 18:49:40
4492E3 BEL706   OO-DWC   RJ1H 11500 125   08/03/2015 18:50:32
4CAA5D RYR664E  EI-EVY   B738 40025 25225 08/03/2015 18:50:45
406754 -------- G-EZWC   A320 33200 33200 08/03/2015 18:51:02
4CA8D4 RYR886P  EI-ENI   B738 32075 25000 08/03/2015 18:51:33
40610F BEE1370  G-FLBE   DH8D 18425 12250 08/03/2015 18:51:52
44D991 BCY38V   OO-VLQ   F50  100   16000 08/03/2015 18:52:00
406108 CFE22Z   G-LCYG   E170 9150  18000 08/03/2015 18:52:04
440063 BEL8LQ   OE-LGC   DH8D 575   12625 08/03/2015 18:52:10
3944F9 AFR1144  F-GRHZ   A319 35825 39000 08/03/2015 18:52:17
45CEC2 SUS23T   OY-SVB   JS32 8000  0     08/03/2015 18:52:33
70C0A5 OMA101   A4O-DB   A333 40000 33050 08/03/2015 18:52:44
406758 EZY37KD  G-EZWG   A320 38000 27250 08/03/2015 18:52:50
4BAAC3 THY6MB   TC-JVC   B738 37000 36975 08/03/2015 18:52:54
4CA214 EIN527   EI-DEE   A320 28875 35950 08/03/2015 18:53:02
4BAAC1 THY1UH   TC-JVA   B738 37000 37000 08/03/2015 18:53:49
4CA96D RYR16AG  EI-ESN   B738 36000 36000 08/03/2015 18:53:59
471F4A WZZ4UN   HA-LWC   A320 31850 35000 08/03/2015 18:54:16
40690E EZY21MH  G-EZWM   A320 10350 20000 08/03/2015 18:54:24
4CA646 -------- EI-DYD   B738 26975 19825 08/03/2015 18:54:40
449A02 FYG41L   OO-FPB   C550 8425  75    08/03/2015 18:54:45
484B00 -------- PH-KZS   F70  23300 22900 08/03/2015 18:55:17
400B93 BMR1237  G-RJXL   E135 20675 75    08/03/2015 18:55:22
49D2FB CSA4CZ   OK-TSA   B738 30950 28150 08/03/2015 18:56:02
40092B BMR1107  G-RJXH   E145 26000 -125  08/03/2015 18:56:09
40560B BAW155   G-MEDN   A321 26150 33050 08/03/2015 18:56:18
343495 AEA1174  EC-LCQ   E190 250   11175 08/03/2015 18:56:21
86D9FC JAL415   JA837J   B788 40000 26775 08/03/2015 18:56:28
4B1A39 EZS28CA  HB-JYF   A319 39000 39000 08/03/2015 18:56:31
4CA757 AZA109   EI-DSY   A320 33525 34575 08/03/2015 18:56:42
4B19F2 SWR76T   HB-JVM   E190 11350 -125  08/03/2015 18:56:43
4067F5 TOM058   G-TUIA   B788 26925 37000 08/03/2015 18:56:54
4CA2DA RYR44FH  EI-DLN   B738 13975 25475 08/03/2015 18:57:00
406757 EZY93BR  G-EZWF   A320 35000 22150 08/03/2015 18:57:05
3C4DCC -------- D-ACNL   CRJ9 25800 30725 08/03/2015 18:57:24
4AC8D9 BLX218   SE-RFY   B738 35975 37000 08/03/2015 18:57:24
484135 TRA133L  PH-HZE   B738 9150  36425 08/03/2015 18:57:37
3C660B DLH2AF   D-AIPK   A320 35000 34975 08/03/2015 18:57:56
44CDC6 BEL5PL   OO-SNF   A320 525   26150 08/03/2015 18:58:04
4787B3 NAX5172  LN-NGD   B738 36000 37000 08/03/2015 18:58:15
484FDF KLM80T   PH-BCE   B738 30500 9975  08/03/2015 18:58:23
3C5EF6 GWI53J   D-AGWV   A319 38000 25350 08/03/2015 18:58:31
485085 KLM42U   PH-EXC   E190 33200 8775  08/03/2015 18:58:34
3C49E7 CFG8TP   D-ABOG   B753 36000 35000 08/03/2015 18:59:30
4BAA4C -------- TC-JRL   A321 15400 17850 08/03/2015 18:59:32
4CA7FE RYR87NR  EI-EKA   B738 38000 38000 08/03/2015 18:59:35
3C5EEF GWI468   D-AGWO   A319 35250 33125 08/03/2015 18:59:41
400CD6 EZY67AT  G-EZIW   A319 21025 12675 08/03/2015 18:59:57
400DB1 EZY21GU  G-EZAN   A319 200   26075 08/03/2015 18:59:59
3C49E5 CFG7ZD   D-ABOE   B753 34000 33000 08/03/2015 19:00:13
449A05 FYG92R   OO-FPE   C25B 14300 175   08/03/2015 19:00:23
4CA2BF RYR88VH  EI-DLB   B738 37000 37000 08/03/2015 19:00:28
49D093 CSA63D   OK-NEN   A319 12900 -50   08/03/2015 19:00:30
3C4DC5 GWI9402  D-ACNE   CRJ9 24025 27200 08/03/2015 19:00:56
400C4A EZY6135  G-EZIH   A319 35000 35000 08/03/2015 19:01:08
400879 BAW708   G-EUPJ   A319 27900 38950 08/03/2015 19:01:13
4CA61F RYR36AY  EI-DWS   B738 28775 37000 08/03/2015 19:01:32
405B64 EZY51ET  G-EZDK   A319 11275 17050 08/03/2015 19:01:43
3C6601 DLH5YV   D-AIPA   A320 16300 0     08/03/2015 19:02:04
502C44 BTI4HE   YL-BBN   B735 37000 37000 08/03/2015 19:02:13
491112 NJE737W  CS-DHR   C550 18125 21000 08/03/2015 19:02:26
460DBB -------- OH-FFF   FA7X 35700 38975 08/03/2015 19:02:28
406AE2 BAW956M  G-EUYV   A320 30975 37025 08/03/2015 19:02:31
4CA2CB EIN65A   EI-DER   A320 37000 34000 08/03/2015 19:02:56
484AA1 TRA6A    PH-HSW   B738 11525 30225 08/03/2015 19:03:14
4C01E5 ASL304   YU-APF   A319 9150  0     08/03/2015 19:03:31
40087B BAW399   G-EUPL   A319 375   22000 08/03/2015 19:03:32
4CA812 RYR62FZ  EI-EKS   B738 36000 27275 08/03/2015 19:03:56
341646 IBE32CR  EC-IJN   A321 225   18475 08/03/2015 19:04:20
400944 BEL73W   G-RJXI   E145 20000 34000 08/03/2015 19:04:24
4AC8D4 BLX206   SE-RFT   B738 37000 37000 08/03/2015 19:04:26
45ACC2 SAS597   OY-KFB   CRJ9 26425 500   08/03/2015 19:04:47
896180 -------- A6-EEA   A388 30050 29750 08/03/2015 19:05:11
3C49E3 -------- D-ABOC   B753 32000 28025 08/03/2015 19:05:12
461F9D FIN2HW   OH-LZH   A321 36025 36000 08/03/2015 19:05:17
4CA358 NAX3VQ   EI-FHH   B738 37700 26225 08/03/2015 19:05:21
4D00C0 -------- LX-LGW   E145 24750 24775 08/03/2015 19:05:23
4843D9 TRA39H   PH-XRV   B737 6800  39675 08/03/2015 19:05:23
88003A THA916   HS-TGY   B744 40000 37825 08/03/2015 19:05:26
344217 AEA1094  EC-LPQ   B738 8425  37000 08/03/2015 19:05:50
400DAF EZY36LH  G-EZAK   A319 75    26700 08/03/2015 19:06:11
4CAA5B RYR66MJ  EI-EVW   B738 8375  21325 08/03/2015 19:06:13
4CA15D -------- EI-CVB   A320 20525 8475  08/03/2015 19:06:28
49124E -------- CS-DRN   H25B 36000 36000 08/03/2015 19:06:38
484C52 KLM1027  PH-EZN   E190 7925  10275 08/03/2015 19:06:54
4BA914 THY5RM   TC-JHT   B738 31850 34975 08/03/2015 19:07:26
4A08E8 ROT364D  YR-BGH   B737 19575 22675 08/03/2015 19:08:03
484C53 KLM1688  PH-EZO   E190 29025 10125 08/03/2015 19:08:15
44B125 AAB683   OO-LIE   C25B 725   3975  08/03/2015 19:08:23
484557 KLM12H   PH-BXZ   B738 30950 7775  08/03/2015 19:08:39
44CE77 BEL54P   OO-SSW   A319 34000 100   08/03/2015 19:09:09
4CA84F RYR546J  EI-EMH   B738 4500  31800 08/03/2015 19:09:18
400947 BMR18SM  G-RJXJ   E135 35000 35000 08/03/2015 19:09:30
40624E BAW19LX  G-EUYG   A320 25100 31450 08/03/2015 19:09:35
484CB8 KLM1656  PH-BGR   B737 39950 8500  08/03/2015 19:09:50
44CDC3 BEL3291  OO-SNC   A320 -25   19625 08/03/2015 19:10:00
3CCFD8 AHO594W  D-CGAA   C56X 28800 25050 08/03/2015 19:10:02
3C49B2 BER968W  D-ABMR   B738 32150 24825 08/03/2015 19:10:03
4CA226 RYR73UJ  EI-DCJ   B738 33775 35000 08/03/2015 19:10:11
A55610 N443DC   N443DC   R44  500   100   08/03/2015 19:10:22
4CA892 RYR550A  EI-ENF   B738 38000 31125 08/03/2015 19:10:23
3C6625 GWI15Z   D-AIQE   A320 26000 30175 08/03/2015 19:10:42
4AC890 NVR178   SE-RDP   A321 33975 35000 08/03/2015 19:10:45
511098 LTU502   ES-AEB   E170 375   22150 08/03/2015 19:11:23
47834B SAS4627  LN-TUK   B737 40000 31175 08/03/2015 19:11:24
406099 CFE57H   G-LCYE   E170 4800  20000 08/03/2015 19:11:28
400EFB -------- G-EZBA   A319 ----- ----- 08/03/2015 19:11:57
445566 -------- -------- ---- ----- ----- 08/03/2015 19:12:07
406605 BEE5BH   G-FBJD   E170 35000 35000 08/03/2015 19:12:22
4CA7AC RYR45PW  EI-EFW   B738 4625  37325 08/03/2015 19:12:23
3C4DCE -------- D-ACNN   CRJ9 34000 37275 08/03/2015 19:12:42
400490 BAW234   G-BNWM   B763 39975 36325 08/03/2015 19:12:52
45B104 DTR85    OY-LHD   A320 38000 39000 08/03/2015 19:12:53
4CA1BA RYR51RZ  EI-DAI   B738 21975 37000 08/03/2015 19:13:16
4D00CA LGL97E   LX-LGG   DH8D 24000 24000 08/03/2015 19:13:25
3C4DC7 GWI25B   D-ACNG   CRJ9 24650 23325 08/03/2015 19:13:26
471F80 WZZ71    HA-LYE   A320 16325 2500  08/03/2015 19:13:31
3C4DC9 GWI2164  D-ACNI   CRJ9 10775 -100  08/03/2015 19:13:36
3944EC AFR1141  F-GRHM   A319 8950  25100 08/03/2015 19:14:00
484000 -------- PH-BFA   B744 11850 21725 08/03/2015 19:14:04
478079 -------- LN-TUD   B737 34950 38950 08/03/2015 19:14:11
3964E8 TVF7N    F-GZHI   B738 33600 35300 08/03/2015 19:14:23
4CA624 -------- EI-DWX   B738 ----- ----- 08/03/2015 19:14:24
4CA7AA RYR77NN  EI-EFT   B738 38000 24925 08/03/2015 19:14:25
400834 BAW559   G-MIDX   A320 35525 2350  08/03/2015 19:14:33
3950CE -------- F-GUGO   A318 22975 17550 08/03/2015 19:14:38
484C25 KLM1592  PH-EZI   E190 38000 9325  08/03/2015 19:15:12
44CDC7 BEL7WS   OO-SNG   A320 100   33050 08/03/2015 19:15:27
3E19F6 BBF499   D-IBAK   C525 25050 8750  08/03/2015 19:15:31
3C662E DLH9924  D-AIQN   A320 38000 39000 08/03/2015 19:15:55
3C6586 DLH965   D-AILF   A319 32975 32375 08/03/2015 19:16:12
406669 EZY17AC  G-EZUO   A320 37000 37000 08/03/2015 19:16:12
4CA570 RYR27VB  EI-DWK   B738 37000 37000 08/03/2015 19:16:14
400517 BAW2586  G-DOCX   B734 31950 35000 08/03/2015 19:16:29
4AC955 SAS579   SE-RJU   B737 40000 30025 08/03/2015 19:16:40
7582F6 PAL721   RP-C3435 A343 29525 34950 08/03/2015 19:16:41
4CA846 AZA132   EI-IXZ   A321 34625 7650  08/03/2015 19:16:50
478770 NAX51W   LN-DYW   B738 36000 37000 08/03/2015 19:17:07
471F83 WZZ515   HA-LYH   A320 36000 24150 08/03/2015 19:17:31
400A04 EXS3PY   G-CELX   B733 34000 34000 08/03/2015 19:17:40
4492EC BEL56W   OO-DWL   RJ1H 2700  -125  08/03/2015 19:17:51
47BCF4 SAS2572  LN-RGI   B738 35250 37025 08/03/2015 19:17:53
4CA1D3 RYR628Q  EI-DAO   B738 38000 28425 08/03/2015 19:18:23
44CE6E BEL8RD   OO-SSN   A319 525   20775 08/03/2015 19:18:53
78048C CCA855   B-6130   A332 38000 32175 08/03/2015 19:18:59
45AC2E SAS1507  OY-KAN   A320 37975 30400 08/03/2015 19:19:21
4AC953 SAS4746  SE-RJS   B737 625   36025 08/03/2015 19:19:48
400AFE BAW819   G-EUXF   A321 36000 32650 08/03/2015 19:19:52
40093E BAW911U  G-EUOE   A319 35375 31075 08/03/2015 19:19:54
44CE71 BEL96V   OO-SSQ   A319 10625 -75   08/03/2015 19:20:08
3C664C DLH3XL   D-AIRL   A321 36025 31850 08/03/2015 19:20:09
3C4DD2 GWI9344  D-ACNR   CRJ9 23525 25775 08/03/2015 19:20:23
3C662C GWI8404  D-AIQL   A320 36000 22550 08/03/2015 19:20:28
3C6613 DLH2W    D-AIPS   A320 50    23000 08/03/2015 19:20:34
473411 WZZ7ZH   HA-LPR   A320 36000 36000 08/03/2015 19:20:39
4841D5 TRA5287  PH-XRB   B737 7100  27250 08/03/2015 19:20:58
392AF4 AFR1823  F-GKXU   A320 31625 28250 08/03/2015 19:21:27
45AC48 SAS7756  OY-KBH   A321 35975 34975 08/03/2015 19:21:52
405EAA -------- G-SJSS   CL60 ----- ----- 08/03/2015 19:21:56
780201 CPA238   B-KPA    B77W 31000 30975 08/03/2015 19:21:56
4CA8DA RYR75YK  EI-ENO   B738 26800 36975 08/03/2015 19:22:14
40666B EZY21PA  G-EZUR   A320 250   26000 08/03/2015 19:22:23
3E1819 DIAIB    D-IAIB   C525 4650  21825 08/03/2015 19:22:37
4840E6 KLM1746  PH-KZI   F70  22000 8275  08/03/2015 19:22:40
3C6597 DLH8WY   D-AILW   A319 31675 39000 08/03/2015 19:22:43
405636 EZY59ET  G-EZDH   A319 7600  23175 08/03/2015 19:22:47
3C6758 -------- D-AIZX   A320 31975 31975 08/03/2015 19:23:01
4CA647 RYR6055  EI-DYE   B738 11025 20325 08/03/2015 19:23:03
4CA643 RYR28DQ  EI-DYA   B738 32000 37000 08/03/2015 19:23:08
44CE67 BEL65A   OO-SSG   A319 34000 0     08/03/2015 19:23:13
3C658C DLH1H    D-AILL   A319 25875 25075 08/03/2015 19:23:21
49124C NJE523W  CS-DRL   H25B 34950 39000 08/03/2015 19:23:40
770588 ALK503   4R-ALH   A332 40000 34600 08/03/2015 19:23:40
40095D BAW995   G-TTOB   A320 35975 28875 08/03/2015 19:23:41
406131 EZY4368  G-EZFO   A319 450   8125  08/03/2015 19:23:42
448D63 OOCKC    OO-CKC   C182 5800  3100  08/03/2015 19:23:55
4CA1C2 RYR40UR  EI-DAK   B738 30400 37000 08/03/2015 19:24:06
4B18F1 -------- HB-JLP   A320 37975 37625 08/03/2015 19:24:11
3C5424 BCS6156  D-AEAD   A306 10300 25    08/03/2015 19:24:17
4CA640 EIN33K   EI-DVH   A320 37000 37025 08/03/2015 19:24:32
400B44 EXS7V    G-CELI   B733 34000 34000 08/03/2015 19:25:18
461F63 FIN818N  OH-LXB   A320 1125  37000 08/03/2015 19:25:22
471F5D WZZ6968  HA-LWV   A320 12525 27700 08/03/2015 19:25:29
394C04 AFR1835  F-GTAE   A321 36000 25150 08/03/2015 19:25:29
44CE6B BEL35K   OO-SSK   A319 30025 0     08/03/2015 19:25:42
4CA280 EIN34G   EI-DEJ   A320 37000 37000 08/03/2015 19:25:46
398567 AFR1274  F-HBLH   E190 30875 35000 08/03/2015 19:25:48
406863 -------- G-FBJI   E170 33000 17650 08/03/2015 19:26:07
3C4934 DLH5A    D-ABIT   B735 11950 28900 08/03/2015 19:26:08
4492E5 BEL92L   OO-DWE   RJ1H 16875 100   08/03/2015 19:26:17
44A8AD JAF1KH   OO-JEM   E190 19350 -75   08/03/2015 19:26:21
44CE63 BEL4GV   OO-SSC   A319 350   16225 08/03/2015 19:26:33
485084 -------- PH-EXB   E190 17650 14850 08/03/2015 19:26:43
4841A8 TRA77G   PH-HZX   B738 5900  37000 08/03/2015 19:27:04
406016 EZY28WP  G-EZTM   A320 8750  23650 08/03/2015 19:27:08
511066 ELL177   ES-ACD   CRJ9 27425 -75   08/03/2015 19:27:12
867FAC JAL46    JA733J   B77W 29475 33000 08/03/2015 19:27:32
4951D1 TAP751   CS-TNQ   A320 36025 37000 08/03/2015 19:27:33
40697C BAW967   G-EUYR   A320 36000 28700 08/03/2015 19:27:46
502C6B BTI6C4   YL-BAI   DH8D 425   23000 08/03/2015 19:27:47
49D08E TVS3AC   OK-SWT   B737 28425 26925 08/03/2015 19:27:58
3C66A4 DLH1TR   D-AIUD   A320 35025 25300 08/03/2015 19:28:34
4CA56B RYR53NY  EI-DWF   B738 22450 37000 08/03/2015 19:28:53
3C56AB -------- D-AEUK   CL60 36000 38000 08/03/2015 19:28:58
40666D EZY47UT  G-EZUT   A320 28625 37025 08/03/2015 19:29:02
4CA1C3 RYR26PZ  EI-DAL   B738 38000 25025 08/03/2015 19:29:09
4404B4 -------- OE-LEB   A320 26275 25825 08/03/2015 19:29:12
405E66 BEL76Y   G-ECOI   DH8D 23000 -75   08/03/2015 19:29:48
343141 IBS3725  EC-KOH   A320 8275  36000 08/03/2015 19:29:51
4CA80B RYR94MW  EI-EKK   B738 36000 26525 08/03/2015 19:29:51
4492E4 BEL2YB   OO-DWD   RJ1H 350   29375 08/03/2015 19:29:59
4841D7 TRA6973  PH-XRZ   B737 7350  26875 08/03/2015 19:30:59
3C49AC BER8156  D-ABML   B738 38000 25625 08/03/2015 19:31:19
344285 VLG2150  EC-LQN   A320 22200 -75   08/03/2015 19:31:23
405858 BEL58Y   G-KKEV   DH8D 5725  -50   08/03/2015 19:31:39
4841D8 TRA3Y    PH-XRY   B737 37350 4600  08/03/2015 19:31:49
406012 EZY97FK  G-EZTH   A320 33850 8600  08/03/2015 19:31:52
4CA1D2 -------- EI-DAP   B738 37000 31700 08/03/2015 19:32:07
4492E2 BEL87E   OO-DWB   RJ1H 21700 25    08/03/2015 19:32:07
400868 TCX32NU  G-NIKO   A321 34025 34025 08/03/2015 19:32:08
71BD97 AAR502   HL7597   B772 29700 35000 08/03/2015 19:32:11
4CA520 BCY85U   EI-RJU   RJ85 7250  5300  08/03/2015 19:32:18
44CE64 BEL15X   OO-SSD   A319 9475  0     08/03/2015 19:32:23
4008B4 BAW5DL   G-EUPT   A319 24375 29700 08/03/2015 19:32:25
47340D WZZ502   HA-LPM   A320 35975 33975 08/03/2015 19:32:31
4492E9 BEL84L   OO-DWI   RJ1H 32000 -75   08/03/2015 19:32:36
4005BB BAW104   G-VIIC   B772 40000 33725 08/03/2015 19:32:52
44CE72 BEL2628  OO-SSR   A319 7625  0     08/03/2015 19:32:58
489527 LOT280   SP-LLG   B734 32975 33000 08/03/2015 19:32:58
489525 LOT234   SP-LLE   B734 900   32975 08/03/2015 19:33:22
461F98 FIN874P  OH-LZC   A321 31400 35000 08/03/2015 19:33:46
3C4D63 DLH6UW   D-ACKC   CRJ9 5625  23000 08/03/2015 19:33:53
342591 VLG8323  EC-KHN   A320 8975  35025 08/03/2015 19:34:13
400940 -------- G-EUOH   A319 32975 32975 08/03/2015 19:34:20
47831E SAS528   LN-RPW   B736 36000 36000 08/03/2015 19:34:25
47340C WZZ8SC   HA-LPL   A320 35975 25050 08/03/2015 19:34:30
495283 TAP527   CS-TTC   A319 38000 39000 08/03/2015 19:35:07
760924 PIA792   AP-BID   B77W 35000 35000 08/03/2015 19:35:45
406531 BAW30CV  G-EUYL   A320 36025 25575 08/03/2015 19:35:55
3944C4 HOP3576  F-GRGE   E145 24000 7475  08/03/2015 19:36:05
4CA2DB RYR63CJ  EI-DLO   B738 30775 37000 08/03/2015 19:36:08
342194 VLG6294  EC-JFF   A320 31850 9000  08/03/2015 19:36:37
424918 RJA977   VQ-BDD   A318 13375 0     08/03/2015 19:36:40
34368E IBS3621  EC-LEA   A320 24600 37000 08/03/2015 19:36:51
4A0662 ROT374C  YR-ASB   A318 500   30675 08/03/2015 19:36:58
44CE61 BEL812   OO-SSA   A319 18325 -50   08/03/2015 19:37:11
471EA4 WZZ3TJ   HA-LPS   A320 6375  19550 08/03/2015 19:37:21
4CA4EA RYR609X  EI-DPF   B738 33000 26975 08/03/2015 19:37:23
4CA6A5 RYR51SE  EI-DYP   B738 37000 37000 08/03/2015 19:37:32
3C484B BER272K  D-ABBK   B738 38000 37550 08/03/2015 19:37:36
4492E7 BEL2096  OO-DWG   RJ1H 20375 -150  08/03/2015 19:38:03
4006EB EXS347   G-GDFK   B733 31000 19325 08/03/2015 19:38:08
400DB3 EZY53LG  G-EZAP   A319 31600 18200 08/03/2015 19:38:09
3C7262 BER3673  D-ALSB   A321 31975 24650 08/03/2015 19:38:12
48507F -------- PH-EXA   E190 ----- ----- 08/03/2015 19:38:36
4492E8 BEL2368  OO-DWH   RJ1H 4350  -25   08/03/2015 19:38:59
3C4DD6 GWI60K   D-ACNV   CRJ9 25225 37750 08/03/2015 19:39:12
406755 EZY56DJ  G-EZWD   A320 37025 37000 08/03/2015 19:39:18
44CE76 BEL3728  OO-SSV   A319 15875 0     08/03/2015 19:39:23
3C5447 DLH4NF   D-AEBG   E190 29000 35000 08/03/2015 19:39:24
3C4890 BER500C  D-ABDP   A320 36000 37000 08/03/2015 19:39:26
4008B3 BAW41HA  G-EUPS   A319 8400  24000 08/03/2015 19:39:30
471F5C -------- HA-LWU   A320 ----- ----- 08/03/2015 19:40:04
484390 PHFIS    PH-FIS   C525 32125 7325  08/03/2015 19:40:09
4CA4F4 RYR3634  EI-DPP   B738 31400 29925 08/03/2015 19:40:34
406B90 EZY24JC  G-EZWX   A320 37000 37025 08/03/2015 19:40:38
3980E0 -------- F-HAHA   C510 38000 38000 08/03/2015 19:40:47
398560 -------- F-HBLA   E190 28325 28275 08/03/2015 19:41:11
406811 BEE1278  G-FBJH   E170 8850  32000 08/03/2015 19:41:21
3C4DD8 GWI64T   D-ACNX   CRJ9 32025 3925  08/03/2015 19:41:33
400FA7 -------- G-KALS   CL30 ----- ----- 08/03/2015 19:41:34
484170 KLM1988  PH-KZL   F70  34000 7625  08/03/2015 19:41:56
3C6617 DLH947   D-AIPW   A320 36975 31475 08/03/2015 19:41:57
AA8499 SOO6384  N777SA   B77L 28000 28000 08/03/2015 19:42:19
343386 VLG8990  EC-LAB   A320 22250 100   08/03/2015 19:42:32
484C50 KLM84R   PH-EZL   E190 35375 8350  08/03/2015 19:42:55
44CE62 BEL722   OO-SSB   A319 12350 -50   08/03/2015 19:43:00
502C56 BTI682   YL-BBY   B733 36000 37000 08/03/2015 19:43:02
406A92 EZY28EN  G-EZWR   A320 39000 39025 08/03/2015 19:43:11
484F3A TFL508   PH-TFF   B738 28100 8500  08/03/2015 19:43:17
4912A5 NJE1TY   CS-DUE   H25B 24850 7000  08/03/2015 19:43:40
495201 -------- CS-TPA   F100 ----- ----- 08/03/2015 19:43:46
780A18 CPA250   B-KPW    B77W 31000 31000 08/03/2015 19:43:51
40123F BAW870   G-EUUS   A320 26025 36975 08/03/2015 19:43:58
44CDC4 BEL88T   OO-SND   A320 6525  0     08/03/2015 19:44:07
4CA2AD RYR34AR  EI-DHZ   B738 26225 37000 08/03/2015 19:44:38
3424D1 VLG1375  EC-JYX   A320 9200  36450 08/03/2015 19:44:38
4CA64C RYR32EY  EI-DYJ   B738 33550 35000 08/03/2015 19:45:16
44CE65 BEL82F   OO-SSE   A319 12050 -50   08/03/2015 19:45:17
A904CC N680SE   N680SE   C680 14350 125   08/03/2015 19:45:24
4CA1D0 RYR789M  EI-DAS   B738 4700  33575 08/03/2015 19:45:45
3C09F1 GMI2093  D-ASTW   A320 32000 21325 08/03/2015 19:46:22
4CA92D EIN638   EI-DVM   A320 19975 0     08/03/2015 19:47:00
484186 TRA495X  PH-HZL   B738 12575 30300 08/03/2015 19:47:08
3C6634 DLH981   D-AIQT   A320 36975 24950 08/03/2015 19:47:26
800583 AIC111   VT-ALT   B77W 36000 30300 08/03/2015 19:47:52
3C09EA -------- D-ASTP   A321 ----- ----- 08/03/2015 19:48:22
40649F BAW415   G-EUYK   A320 5625  24000 08/03/2015 19:48:35
484556 KLM80L   PH-BXY   B738 16750 11475 08/03/2015 19:48:44
4CA7B4 RYR1395  EI-EFY   B738 30700 27750 08/03/2015 19:48:53
3F8518 GAF528   1024     A310 22000 17600 08/03/2015 19:49:11
44E22A TEST1234 OO-XQJ   ---- ----- ----- 08/03/2015 19:49:45
45AC42 SAS1516  OY-KBB   A321 34000 34950 08/03/2015 19:49:48
47340F WZZ1JL   HA-LPO   A320 20750 2575  08/03/2015 19:49:57
40653B EZY5415  G-EZGL   A319 35100 39025 08/03/2015 19:50:01
